category,file_name,relative_to_project,relative_to_data,parent_directory,suffix,size_bytes,size_mb,size_readable,modified_utc,created_utc
raw,fha_hecm_snapshot_20250101.xlsx,data\raw\hecm\fha_hecm_snapshot_20250101.xlsx,raw\hecm\fha_hecm_snapshot_20250101.xlsx,raw\hecm,xlsx,1606007,1.5316,1.53 MB,2025-06-07T13:51:31.707574+00:00,2025-06-07T13:51:29.966414+00:00
raw,fha_hecm_snapshot_20250201.xlsx,data\raw\hecm\fha_hecm_snapshot_20250201.xlsx,raw\hecm\fha_hecm_snapshot_20250201.xlsx,raw\hecm,xlsx,1046047,0.9976,1021.53 KB,2025-06-07T13:51:27.556806+00:00,2025-06-07T13:51:26.401739+00:00
raw,fha_hecm_snapshot_20250301.xlsx,data\raw\hecm\fha_hecm_snapshot_20250301.xlsx,raw\hecm\fha_hecm_snapshot_20250301.xlsx,raw\hecm,xlsx,1015142,0.9681,991.35 KB,2025-09-28T02:49:13.322311+00:00,2025-09-28T02:49:02.826587+00:00
raw,fha_hecm_snapshot_20250401.xlsx,data\raw\hecm\fha_hecm_snapshot_20250401.xlsx,raw\hecm\fha_hecm_snapshot_20250401.xlsx,raw\hecm,xlsx,1026268,0.9787,1002.21 KB,2025-09-28T02:48:57.408342+00:00,2025-09-28T02:48:54.158557+00:00
raw,fha_hecm_snapshot_20250501.xlsx,data\raw\hecm\fha_hecm_snapshot_20250501.xlsx,raw\hecm\fha_hecm_snapshot_20250501.xlsx,raw\hecm,xlsx,1049298,1.0007,1.00 MB,2025-09-28T02:48:48.709662+00:00,2025-09-28T02:48:45.886170+00:00
raw,fha_hecm_snapshot_20250601.xlsx,data\raw\hecm\fha_hecm_snapshot_20250601.xlsx,raw\hecm\fha_hecm_snapshot_20250601.xlsx,raw\hecm,xlsx,1044742,0.9963,1020.26 KB,2025-09-28T02:48:40.372825+00:00,2025-09-28T02:48:22.117892+00:00
raw,hecmsfsnap_cy2010.zip,data\raw\hecm\hecmsfsnap_cy2010.zip,raw\hecm\hecmsfsnap_cy2010.zip,raw\hecm,zip,6353312,6.059,6.06 MB,2025-06-07T14:02:58.560294+00:00,2025-06-07T14:02:52.019991+00:00
raw,hecmsfsnap_cy2011.zip,data\raw\hecm\hecmsfsnap_cy2011.zip,raw\hecm\hecmsfsnap_cy2011.zip,raw\hecm,zip,6583983,6.279,6.28 MB,2025-06-07T14:02:48.437033+00:00,2025-06-07T14:02:41.592550+00:00
raw,snapshot42014.xls,data\raw\hecm\snapshot42014.xls,raw\hecm\snapshot42014.xls,raw\hecm,xls,2335232,2.2271,2.23 MB,2025-06-07T14:00:29.222574+00:00,2025-06-07T14:00:26.758898+00:00
raw,snapshot52014.xls,data\raw\hecm\snapshot52014.xls,raw\hecm\snapshot52014.xls,raw\hecm,xls,2476544,2.3618,2.36 MB,2025-06-07T14:00:24.373682+00:00,2025-06-07T14:00:21.705501+00:00
raw,fha_sf_snapshot_20100201.zip,data\raw\single_family\fha_sf_snapshot_20100201.zip,raw\single_family\fha_sf_snapshot_20100201.zip,raw\single_family,zip,8959292,8.5442,8.54 MB,2025-06-07T13:51:22.818202+00:00,2025-06-07T13:51:13.648467+00:00
raw,fha_sf_snapshot_20100301.zip,data\raw\single_family\fha_sf_snapshot_20100301.zip,raw\single_family\fha_sf_snapshot_20100301.zip,raw\single_family,zip,9052723,8.6333,8.63 MB,2025-06-07T13:51:10.732377+00:00,2025-06-07T13:51:01.483493+00:00
raw,fha_sf_snapshot_20100401.xls,data\raw\single_family\fha_sf_snapshot_20100401.xls,raw\single_family\fha_sf_snapshot_20100401.xls,raw\single_family,xls,47704064,45.4941,45.49 MB,2025-06-07T13:50:47.310115+00:00,2025-06-07T13:50:47.169412+00:00
raw,fha_sf_snapshot_20100401.zip,data\raw\single_family\fha_sf_snapshot_20100401.zip,raw\single_family\fha_sf_snapshot_20100401.zip,raw\single_family,zip,8584342,8.1867,8.19 MB,2025-06-07T13:50:58.655939+00:00,2025-06-07T13:50:49.892326+00:00
raw,fha_sf_snapshot_20100501.zip,data\raw\single_family\fha_sf_snapshot_20100501.zip,raw\single_family\fha_sf_snapshot_20100501.zip,raw\single_family,zip,8522075,8.1273,8.13 MB,2025-06-07T13:50:46.685679+00:00,2025-06-07T13:50:37.955443+00:00
raw,fha_sf_snapshot_20100601.xls,data\raw\single_family\fha_sf_snapshot_20100601.xls,raw\single_family\fha_sf_snapshot_20100601.xls,raw\single_family,xls,57657344,54.9863,54.99 MB,2025-06-07T13:50:35.460685+00:00,2025-06-07T13:50:34.864599+00:00
raw,fha_sf_snapshot_20100601.zip,data\raw\single_family\fha_sf_snapshot_20100601.zip,raw\single_family\fha_sf_snapshot_20100601.zip,raw\single_family,zip,10130107,9.6608,9.66 MB,2025-06-07T13:50:34.332889+00:00,2025-06-07T13:50:24.039098+00:00
raw,fha_sf_snapshot_20100701.xls,data\raw\single_family\fha_sf_snapshot_20100701.xls,raw\single_family\fha_sf_snapshot_20100701.xls,raw\single_family,xls,54664192,52.1318,52.13 MB,2025-06-07T13:50:21.640550+00:00,2025-06-07T13:50:21.402211+00:00
raw,fha_sf_snapshot_20100701.zip,data\raw\single_family\fha_sf_snapshot_20100701.zip,raw\single_family\fha_sf_snapshot_20100701.zip,raw\single_family,zip,9722826,9.2724,9.27 MB,2025-06-07T13:50:20.866406+00:00,2025-06-07T13:50:10.918130+00:00
raw,fha_sf_snapshot_20100801.xls,data\raw\single_family\fha_sf_snapshot_20100801.xls,raw\single_family\fha_sf_snapshot_20100801.xls,raw\single_family,xls,52805120,50.3589,50.36 MB,2025-06-07T13:50:08.499726+00:00,2025-06-07T13:50:08.315058+00:00
raw,fha_sf_snapshot_20100801.zip,data\raw\single_family\fha_sf_snapshot_20100801.zip,raw\single_family\fha_sf_snapshot_20100801.zip,raw\single_family,zip,9409286,8.9734,8.97 MB,2025-06-07T13:50:07.826566+00:00,2025-06-07T13:49:58.189988+00:00
raw,fha_sf_snapshot_20100901.xls,data\raw\single_family\fha_sf_snapshot_20100901.xls,raw\single_family\fha_sf_snapshot_20100901.xls,raw\single_family,xls,48708096,46.4517,46.45 MB,2025-06-07T13:49:55.699082+00:00,2025-06-07T13:49:55.544948+00:00
raw,fha_sf_snapshot_20100901.zip,data\raw\single_family\fha_sf_snapshot_20100901.zip,raw\single_family\fha_sf_snapshot_20100901.zip,raw\single_family,zip,8654779,8.2538,8.25 MB,2025-06-07T13:49:55.066669+00:00,2025-06-07T13:49:45.727509+00:00
raw,fha_sf_snapshot_20101001.xls,data\raw\single_family\fha_sf_snapshot_20101001.xls,raw\single_family\fha_sf_snapshot_20101001.xls,raw\single_family,xls,47652352,45.4448,45.44 MB,2025-06-07T13:49:43.313988+00:00,2025-06-07T13:49:43.186711+00:00
raw,fha_sf_snapshot_20101001.zip,data\raw\single_family\fha_sf_snapshot_20101001.zip,raw\single_family\fha_sf_snapshot_20101001.zip,raw\single_family,zip,8200738,7.8208,7.82 MB,2025-06-07T13:49:42.836207+00:00,2025-06-07T13:49:34.499007+00:00
raw,fha_sf_snapshot_20101101.xls,data\raw\single_family\fha_sf_snapshot_20101101.xls,raw\single_family\fha_sf_snapshot_20101101.xls,raw\single_family,xls,49534976,47.2402,47.24 MB,2025-06-07T13:49:32.080334+00:00,2025-06-07T13:49:31.972095+00:00
raw,fha_sf_snapshot_20101101.zip,data\raw\single_family\fha_sf_snapshot_20101101.zip,raw\single_family\fha_sf_snapshot_20101101.zip,raw\single_family,zip,8498410,8.1047,8.10 MB,2025-06-07T13:49:31.625614+00:00,2025-06-07T13:49:22.933748+00:00
raw,fha_sf_snapshot_20101201.xls,data\raw\single_family\fha_sf_snapshot_20101201.xls,raw\single_family\fha_sf_snapshot_20101201.xls,raw\single_family,xls,51426304,49.0439,49.04 MB,2025-06-07T13:49:20.449179+00:00,2025-06-07T13:49:20.321174+00:00
raw,fha_sf_snapshot_20101201.zip,data\raw\single_family\fha_sf_snapshot_20101201.zip,raw\single_family\fha_sf_snapshot_20101201.zip,raw\single_family,zip,8693527,8.2908,8.29 MB,2025-06-07T13:49:19.963516+00:00,2025-06-07T13:49:10.923928+00:00
raw,fha_sf_snapshot_20110101.xls,data\raw\single_family\fha_sf_snapshot_20110101.xls,raw\single_family\fha_sf_snapshot_20110101.xls,raw\single_family,xls,44928512,42.8472,42.85 MB,2025-06-07T13:49:08.508609+00:00,2025-06-07T13:49:08.370366+00:00
raw,fha_sf_snapshot_20110101.zip,data\raw\single_family\fha_sf_snapshot_20110101.zip,raw\single_family\fha_sf_snapshot_20110101.zip,raw\single_family,zip,7787651,7.4269,7.43 MB,2025-06-07T13:49:08.021317+00:00,2025-06-07T13:48:59.771728+00:00
raw,fha_sf_snapshot_20110201.xls,data\raw\single_family\fha_sf_snapshot_20110201.xls,raw\single_family\fha_sf_snapshot_20110201.xls,raw\single_family,xls,32520704,31.0142,31.01 MB,2025-06-07T13:48:57.381848+00:00,2025-06-07T13:48:57.304391+00:00
raw,fha_sf_snapshot_20110201.zip,data\raw\single_family\fha_sf_snapshot_20110201.zip,raw\single_family\fha_sf_snapshot_20110201.zip,raw\single_family,zip,5746629,5.4804,5.48 MB,2025-06-07T13:48:57.017807+00:00,2025-06-07T13:48:51.098343+00:00
raw,fha_sf_snapshot_20110301.xls,data\raw\single_family\fha_sf_snapshot_20110301.xls,raw\single_family\fha_sf_snapshot_20110301.xls,raw\single_family,xls,36236288,34.5576,34.56 MB,2025-06-07T13:48:48.706697+00:00,2025-06-07T13:48:48.614056+00:00
raw,fha_sf_snapshot_20110301.zip,data\raw\single_family\fha_sf_snapshot_20110301.zip,raw\single_family\fha_sf_snapshot_20110301.zip,raw\single_family,zip,6266581,5.9763,5.98 MB,2025-06-07T13:48:48.327100+00:00,2025-06-07T13:48:41.840132+00:00
raw,fha_sf_snapshot_20110401.xls,data\raw\single_family\fha_sf_snapshot_20110401.xls,raw\single_family\fha_sf_snapshot_20110401.xls,raw\single_family,xls,33014784,31.4854,31.49 MB,2025-06-07T13:48:39.370911+00:00,2025-06-07T13:48:39.283742+00:00
raw,fha_sf_snapshot_20110401.zip,data\raw\single_family\fha_sf_snapshot_20110401.zip,raw\single_family\fha_sf_snapshot_20110401.zip,raw\single_family,zip,5784765,5.5168,5.52 MB,2025-06-07T13:48:38.979653+00:00,2025-06-07T13:48:32.878160+00:00
raw,fha_sf_snapshot_20110501.xls,data\raw\single_family\fha_sf_snapshot_20110501.xls,raw\single_family\fha_sf_snapshot_20110501.xls,raw\single_family,xls,35367936,33.7295,33.73 MB,2025-06-07T13:48:30.457260+00:00,2025-06-07T13:48:30.366507+00:00
raw,fha_sf_snapshot_20110501.zip,data\raw\single_family\fha_sf_snapshot_20110501.zip,raw\single_family\fha_sf_snapshot_20110501.zip,raw\single_family,zip,6000753,5.7228,5.72 MB,2025-06-07T13:48:30.029886+00:00,2025-06-07T13:48:23.838011+00:00
raw,fha_sf_snapshot_20110601.xls,data\raw\single_family\fha_sf_snapshot_20110601.xls,raw\single_family\fha_sf_snapshot_20110601.xls,raw\single_family,xls,37057024,35.3403,35.34 MB,2025-06-07T13:48:21.443406+00:00,2025-06-07T13:48:21.373733+00:00
raw,fha_sf_snapshot_20110601.zip,data\raw\single_family\fha_sf_snapshot_20110601.zip,raw\single_family\fha_sf_snapshot_20110601.zip,raw\single_family,zip,6265699,5.9754,5.98 MB,2025-06-07T13:48:21.172218+00:00,2025-06-07T13:48:14.751869+00:00
raw,fha_sf_snapshot_20110701.xls,data\raw\single_family\fha_sf_snapshot_20110701.xls,raw\single_family\fha_sf_snapshot_20110701.xls,raw\single_family,xls,33459712,31.9097,31.91 MB,2025-06-07T13:48:12.367153+00:00,2025-06-07T13:48:12.306772+00:00
raw,fha_sf_snapshot_20110701.zip,data\raw\single_family\fha_sf_snapshot_20110701.zip,raw\single_family\fha_sf_snapshot_20110701.zip,raw\single_family,zip,5688871,5.4253,5.43 MB,2025-06-07T13:48:12.116340+00:00,2025-06-07T13:48:06.278038+00:00
raw,fha_sf_snapshot_20110801.xls,data\raw\single_family\fha_sf_snapshot_20110801.xls,raw\single_family\fha_sf_snapshot_20110801.xls,raw\single_family,xls,36781056,35.0771,35.08 MB,2025-06-07T13:48:03.823361+00:00,2025-06-07T13:48:03.742786+00:00
raw,fha_sf_snapshot_20110801.zip,data\raw\single_family\fha_sf_snapshot_20110801.zip,raw\single_family\fha_sf_snapshot_20110801.zip,raw\single_family,zip,6204598,5.9172,5.92 MB,2025-06-07T13:48:03.532638+00:00,2025-06-07T13:47:57.085746+00:00
raw,fha_sf_snapshot_20110901.xls,data\raw\single_family\fha_sf_snapshot_20110901.xls,raw\single_family\fha_sf_snapshot_20110901.xls,raw\single_family,xls,33233408,31.6938,31.69 MB,2025-06-07T13:47:54.710392+00:00,2025-06-07T13:47:54.620782+00:00
raw,fha_sf_snapshot_20110901.zip,data\raw\single_family\fha_sf_snapshot_20110901.zip,raw\single_family\fha_sf_snapshot_20110901.zip,raw\single_family,zip,5709869,5.4454,5.45 MB,2025-06-07T13:47:54.417110+00:00,2025-06-07T13:47:48.430776+00:00
raw,fha_sf_snapshot_20111001.xls,data\raw\single_family\fha_sf_snapshot_20111001.xls,raw\single_family\fha_sf_snapshot_20111001.xls,raw\single_family,xls,32439808,30.937,30.94 MB,2025-06-07T13:47:46.062456+00:00,2025-06-07T13:47:46.014628+00:00
raw,fha_sf_snapshot_20111001.zip,data\raw\single_family\fha_sf_snapshot_20111001.zip,raw\single_family\fha_sf_snapshot_20111001.zip,raw\single_family,zip,5546688,5.2897,5.29 MB,2025-06-07T13:47:45.879730+00:00,2025-06-07T13:47:40.216765+00:00
raw,fha_sf_snapshot_20111101.xls,data\raw\single_family\fha_sf_snapshot_20111101.xls,raw\single_family\fha_sf_snapshot_20111101.xls,raw\single_family,xls,32512512,31.0063,31.01 MB,2025-06-07T13:47:37.682826+00:00,2025-06-07T13:47:37.634957+00:00
raw,fha_sf_snapshot_20111101.zip,data\raw\single_family\fha_sf_snapshot_20111101.zip,raw\single_family\fha_sf_snapshot_20111101.zip,raw\single_family,zip,5565754,5.3079,5.31 MB,2025-06-07T13:47:37.483390+00:00,2025-06-07T13:47:31.777398+00:00
raw,fha_sf_snapshot_20111201.xls,data\raw\single_family\fha_sf_snapshot_20111201.xls,raw\single_family\fha_sf_snapshot_20111201.xls,raw\single_family,xls,34634240,33.0298,33.03 MB,2025-06-07T13:47:29.337022+00:00,2025-06-07T13:47:29.283677+00:00
raw,fha_sf_snapshot_20111201.zip,data\raw\single_family\fha_sf_snapshot_20111201.zip,raw\single_family\fha_sf_snapshot_20111201.zip,raw\single_family,zip,5893888,5.6208,5.62 MB,2025-06-07T13:47:29.127405+00:00,2025-06-07T13:47:23.116073+00:00
raw,fha_sf_snapshot_20120101.xls,data\raw\single_family\fha_sf_snapshot_20120101.xls,raw\single_family\fha_sf_snapshot_20120101.xls,raw\single_family,xls,37566464,35.8262,35.83 MB,2025-06-07T13:47:20.730675+00:00,2025-06-07T13:47:20.667974+00:00
raw,fha_sf_snapshot_20120101.zip,data\raw\single_family\fha_sf_snapshot_20120101.zip,raw\single_family\fha_sf_snapshot_20120101.zip,raw\single_family,zip,6349885,6.0557,6.06 MB,2025-06-07T13:47:20.510458+00:00,2025-06-07T13:47:14.056101+00:00
raw,fha_sf_snapshot_20120201.xls,data\raw\single_family\fha_sf_snapshot_20120201.xls,raw\single_family\fha_sf_snapshot_20120201.xls,raw\single_family,xls,33100288,31.5669,31.57 MB,2025-06-07T13:47:11.648649+00:00,2025-06-07T13:47:11.615592+00:00
raw,fha_sf_snapshot_20120201.zip,data\raw\single_family\fha_sf_snapshot_20120201.zip,raw\single_family\fha_sf_snapshot_20120201.zip,raw\single_family,zip,5647129,5.3855,5.39 MB,2025-06-07T13:47:11.465585+00:00,2025-06-07T13:47:05.680121+00:00
raw,fha_sf_snapshot_20120301.xls,data\raw\single_family\fha_sf_snapshot_20120301.xls,raw\single_family\fha_sf_snapshot_20120301.xls,raw\single_family,xls,37413376,35.6802,35.68 MB,2025-06-07T13:47:03.303353+00:00,2025-06-07T13:47:03.249626+00:00
raw,fha_sf_snapshot_20120301.zip,data\raw\single_family\fha_sf_snapshot_20120301.zip,raw\single_family\fha_sf_snapshot_20120301.zip,raw\single_family,zip,6321918,6.0291,6.03 MB,2025-06-07T13:47:03.083254+00:00,2025-06-07T13:46:56.627550+00:00
raw,fha_sf_snapshot_20120401.xls,data\raw\single_family\fha_sf_snapshot_20120401.xls,raw\single_family\fha_sf_snapshot_20120401.xls,raw\single_family,xls,40363520,38.4937,38.49 MB,2025-06-07T13:46:54.179076+00:00,2025-06-07T13:46:54.117291+00:00
raw,fha_sf_snapshot_20120401.zip,data\raw\single_family\fha_sf_snapshot_20120401.zip,raw\single_family\fha_sf_snapshot_20120401.zip,raw\single_family,zip,6770588,6.4569,6.46 MB,2025-06-07T13:46:53.940886+00:00,2025-06-07T13:46:47.029008+00:00
raw,fha_sf_snapshot_20120501.xls,data\raw\single_family\fha_sf_snapshot_20120501.xls,raw\single_family\fha_sf_snapshot_20120501.xls,raw\single_family,xls,42402304,40.438,40.44 MB,2025-06-07T13:46:44.645946+00:00,2025-06-07T13:46:44.575287+00:00
raw,fha_sf_snapshot_20120501.zip,data\raw\single_family\fha_sf_snapshot_20120501.zip,raw\single_family\fha_sf_snapshot_20120501.zip,raw\single_family,zip,7097186,6.7684,6.77 MB,2025-06-07T13:46:44.433435+00:00,2025-06-07T13:46:37.199426+00:00
raw,fha_sf_snapshot_20120601.xls,data\raw\single_family\fha_sf_snapshot_20120601.xls,raw\single_family\fha_sf_snapshot_20120601.xls,raw\single_family,xls,39677440,37.8394,37.84 MB,2025-06-07T13:46:34.818177+00:00,2025-06-07T13:46:34.765533+00:00
raw,fha_sf_snapshot_20120601.zip,data\raw\single_family\fha_sf_snapshot_20120601.zip,raw\single_family\fha_sf_snapshot_20120601.zip,raw\single_family,zip,6681017,6.3715,6.37 MB,2025-06-07T13:46:34.579032+00:00,2025-06-07T13:46:27.729545+00:00
raw,fha_sf_snapshot_20120701.xls,data\raw\single_family\fha_sf_snapshot_20120701.xls,raw\single_family\fha_sf_snapshot_20120701.xls,raw\single_family,xls,41361408,39.4453,39.45 MB,2025-06-07T13:46:25.365777+00:00,2025-06-07T13:46:25.287369+00:00
raw,fha_sf_snapshot_20120701.zip,data\raw\single_family\fha_sf_snapshot_20120701.zip,raw\single_family\fha_sf_snapshot_20120701.zip,raw\single_family,zip,6927793,6.6069,6.61 MB,2025-06-07T13:46:25.096215+00:00,2025-06-07T13:46:18.002099+00:00
raw,fha_sf_snapshot_20120801.xls,data\raw\single_family\fha_sf_snapshot_20120801.xls,raw\single_family\fha_sf_snapshot_20120801.xls,raw\single_family,xls,47035904,44.8569,44.86 MB,2025-06-07T13:46:15.549837+00:00,2025-06-07T13:46:15.484174+00:00
raw,fha_sf_snapshot_20120801.zip,data\raw\single_family\fha_sf_snapshot_20120801.zip,raw\single_family\fha_sf_snapshot_20120801.zip,raw\single_family,zip,7810126,7.4483,7.45 MB,2025-06-07T13:46:15.271563+00:00,2025-06-07T13:46:07.310490+00:00
raw,fha_sf_snapshot_20120901.xls,data\raw\single_family\fha_sf_snapshot_20120901.xls,raw\single_family\fha_sf_snapshot_20120901.xls,raw\single_family,xls,40783872,38.8945,38.89 MB,2025-06-07T13:46:04.929801+00:00,2025-06-07T13:46:04.886333+00:00
raw,fha_sf_snapshot_20120901.zip,data\raw\single_family\fha_sf_snapshot_20120901.zip,raw\single_family\fha_sf_snapshot_20120901.zip,raw\single_family,zip,6837148,6.5204,6.52 MB,2025-06-07T13:46:04.668483+00:00,2025-06-07T13:45:57.625650+00:00
raw,fha_sf_snapshot_20121001.xls,data\raw\single_family\fha_sf_snapshot_20121001.xls,raw\single_family\fha_sf_snapshot_20121001.xls,raw\single_family,xls,48933376,46.6665,46.67 MB,2025-06-07T13:45:55.235545+00:00,2025-06-07T13:45:55.156213+00:00
raw,fha_sf_snapshot_20121001.zip,data\raw\single_family\fha_sf_snapshot_20121001.zip,raw\single_family\fha_sf_snapshot_20121001.zip,raw\single_family,zip,8087283,7.7126,7.71 MB,2025-06-07T13:45:54.933008+00:00,2025-06-07T13:45:46.622573+00:00
raw,fha_sf_snapshot_20121101.xls,data\raw\single_family\fha_sf_snapshot_20121101.xls,raw\single_family\fha_sf_snapshot_20121101.xls,raw\single_family,xls,44924928,42.8438,42.84 MB,2025-06-07T13:45:44.185355+00:00,2025-06-07T13:45:44.115782+00:00
raw,fha_sf_snapshot_20121101.zip,data\raw\single_family\fha_sf_snapshot_20121101.zip,raw\single_family\fha_sf_snapshot_20121101.zip,raw\single_family,zip,7468580,7.1226,7.12 MB,2025-06-07T13:45:43.951529+00:00,2025-06-07T13:45:36.286155+00:00
raw,fha_sf_snapshot_20121201.xls,data\raw\single_family\fha_sf_snapshot_20121201.xls,raw\single_family\fha_sf_snapshot_20121201.xls,raw\single_family,xls,42426368,40.4609,40.46 MB,2025-06-07T13:45:33.911908+00:00,2025-06-07T13:45:33.849689+00:00
raw,fha_sf_snapshot_20121201.zip,data\raw\single_family\fha_sf_snapshot_20121201.zip,raw\single_family\fha_sf_snapshot_20121201.zip,raw\single_family,zip,7071586,6.744,6.74 MB,2025-06-07T13:45:33.642680+00:00,2025-06-07T13:45:26.463611+00:00
raw,fha_sf_snapshot_20130101.xls,data\raw\single_family\fha_sf_snapshot_20130101.xls,raw\single_family\fha_sf_snapshot_20130101.xls,raw\single_family,xls,49766912,47.4614,47.46 MB,2025-06-07T13:45:24.078225+00:00,2025-06-07T13:45:24.001497+00:00
raw,fha_sf_snapshot_20130101.zip,data\raw\single_family\fha_sf_snapshot_20130101.zip,raw\single_family\fha_sf_snapshot_20130101.zip,raw\single_family,zip,8225464,7.8444,7.84 MB,2025-06-07T13:45:23.801417+00:00,2025-06-07T13:45:15.421646+00:00
raw,fha_sf_snapshot_20130201.xls,data\raw\single_family\fha_sf_snapshot_20130201.xls,raw\single_family\fha_sf_snapshot_20130201.xls,raw\single_family,xls,42465280,40.498,40.50 MB,2025-06-07T13:45:12.963313+00:00,2025-06-07T13:45:12.878139+00:00
raw,fha_sf_snapshot_20130201.zip,data\raw\single_family\fha_sf_snapshot_20130201.zip,raw\single_family\fha_sf_snapshot_20130201.zip,raw\single_family,zip,7102660,6.7736,6.77 MB,2025-06-07T13:45:12.709102+00:00,2025-06-07T13:45:05.374801+00:00
raw,fha_sf_snapshot_20130301.xls,data\raw\single_family\fha_sf_snapshot_20130301.xls,raw\single_family\fha_sf_snapshot_20130301.xls,raw\single_family,xls,43145216,41.1465,41.15 MB,2025-06-07T13:45:02.972995+00:00,2025-06-07T13:45:02.902536+00:00
raw,fha_sf_snapshot_20130301.zip,data\raw\single_family\fha_sf_snapshot_20130301.zip,raw\single_family\fha_sf_snapshot_20130301.zip,raw\single_family,zip,7240324,6.9049,6.90 MB,2025-06-07T13:45:02.734802+00:00,2025-06-07T13:44:55.318945+00:00
raw,fha_sf_snapshot_20130401.xls,data\raw\single_family\fha_sf_snapshot_20130401.xls,raw\single_family\fha_sf_snapshot_20130401.xls,raw\single_family,xls,46554624,44.3979,44.40 MB,2025-06-07T13:44:52.925163+00:00,2025-06-07T13:44:52.842345+00:00
raw,fha_sf_snapshot_20130401.zip,data\raw\single_family\fha_sf_snapshot_20130401.zip,raw\single_family\fha_sf_snapshot_20130401.zip,raw\single_family,zip,8077897,7.7037,7.70 MB,2025-06-07T13:44:52.642282+00:00,2025-06-07T13:44:44.435151+00:00
raw,fha_sf_snapshot_20130501.xls,data\raw\single_family\fha_sf_snapshot_20130501.xls,raw\single_family\fha_sf_snapshot_20130501.xls,raw\single_family,xls,44759040,42.6855,42.69 MB,2025-06-07T13:44:41.962838+00:00,2025-06-07T13:44:41.882245+00:00
raw,fha_sf_snapshot_20130501.zip,data\raw\single_family\fha_sf_snapshot_20130501.zip,raw\single_family\fha_sf_snapshot_20130501.zip,raw\single_family,zip,7923306,7.5563,7.56 MB,2025-06-07T13:44:41.671708+00:00,2025-06-07T13:44:33.478131+00:00
raw,fha_sf_snapshot_20130601.xls,data\raw\single_family\fha_sf_snapshot_20130601.xls,raw\single_family\fha_sf_snapshot_20130601.xls,raw\single_family,xls,40927744,39.0317,39.03 MB,2025-06-07T13:44:31.076977+00:00,2025-06-07T13:44:31.015735+00:00
raw,fha_sf_snapshot_20130601.zip,data\raw\single_family\fha_sf_snapshot_20130601.zip,raw\single_family\fha_sf_snapshot_20130601.zip,raw\single_family,zip,6944665,6.6229,6.62 MB,2025-06-07T13:44:30.827206+00:00,2025-06-07T13:44:23.666556+00:00
raw,fha_sf_snapshot_20130701.xls,data\raw\single_family\fha_sf_snapshot_20130701.xls,raw\single_family\fha_sf_snapshot_20130701.xls,raw\single_family,xls,38852096,37.0522,37.05 MB,2025-06-07T13:44:21.293394+00:00,2025-06-07T13:44:21.211140+00:00
raw,fha_sf_snapshot_20130701.zip,data\raw\single_family\fha_sf_snapshot_20130701.zip,raw\single_family\fha_sf_snapshot_20130701.zip,raw\single_family,zip,6636666,6.3292,6.33 MB,2025-06-07T13:44:21.066604+00:00,2025-06-07T13:44:14.325840+00:00
raw,fha_sf_snapshot_20130801.xls,data\raw\single_family\fha_sf_snapshot_20130801.xls,raw\single_family\fha_sf_snapshot_20130801.xls,raw\single_family,xls,35845632,34.1851,34.19 MB,2025-06-07T13:44:11.946483+00:00,2025-06-07T13:44:11.885725+00:00
raw,fha_sf_snapshot_20130801.zip,data\raw\single_family\fha_sf_snapshot_20130801.zip,raw\single_family\fha_sf_snapshot_20130801.zip,raw\single_family,zip,6157739,5.8725,5.87 MB,2025-06-07T13:44:11.693261+00:00,2025-06-07T13:44:05.378422+00:00
raw,fha_sf_snapshot_20130901.xls,data\raw\single_family\fha_sf_snapshot_20130901.xls,raw\single_family\fha_sf_snapshot_20130901.xls,raw\single_family,xls,29933568,28.5469,28.55 MB,2025-06-07T13:44:02.935368+00:00,2025-06-07T13:44:02.881981+00:00
